"Contig"	"TAIRaccessions"	"intQ"	"originQ"	"trtQ"	"covQ"	"GOterms"
"DKUS022_white_c28917"	"DKUS022_white_c28917"	"AT4G27020,NA"	0.772867355427814	0.120967065074857	0.150220170702537	0.0379789517947997	"GO:0003674, GO:0005773, GO:0005773"
"DKUS022_white_c28937"	"DKUS022_white_c28937"	"AT4G29900,NA"	0.715843998195991	1	0.00197669263047872	1	"GO:0005388, GO:0005388, GO:0005388, GO:0005388, GO:0005388, GO:0005388, GO:0005516, GO:0005886, GO:0005886, GO:0005886, GO:0005886, GO:0009506, GO:0048281, GO:0048367"
"DKUS022_white_c28942"	"DKUS022_white_c28942"	"AT5G36140,NA"	0.750032307813316	0.04838007545232	0.477518365054206	0.549906616022313	"GO:0004497, GO:0005506, GO:0009055, GO:0012505, GO:0020037"
"DKUS022_white_c28945"	"DKUS022_white_c28945"	"AT1G69640,NA"	0.732423293582223	0.726395397765506	0.04735292893449	0.829909264453335	"GO:0000170, GO:0003824, GO:0005783, GO:0005794, GO:0009640, GO:0009640, GO:0046520, GO:0046520"
"DKUS022_white_c28947"	"DKUS022_white_c28947"	"AT1G62400,NA"	0.0869730627034188	0.377025601908649	0.00259695135969436	1	"GO:0004712, GO:0004712, GO:0010119, GO:0016301, GO:0016301"
"DKUS022_white_c28953"	"DKUS022_white_c28953"	"AT5G42320,NA"	0.865241307045443	1	0.0296126114353021	1	"GO:0004181, GO:0006508, GO:0008270, GO:0016020"
"DKUS022_white_c28958"	"DKUS022_white_c28958"	"AT5G50900,NA"	0.752622049532939	0.879345543238336	0.00479102179900976	1	"GO:0005488, GO:0005575, GO:0008150"
"DKUS022_white_c28962"	"DKUS022_white_c28962"	"AT1G76280,NA"	0.138013253892687	1	0.0411629256177111	1	"GO:0003674, GO:0005739, GO:0005739, GO:0005739, GO:0008150"
"DKUS022_white_c28965"	"DKUS022_white_c28965"	"AT2G26890,NA"	0.821997384924847	1	0.0260397736555635	0.578140790544304	"GO:0005488, GO:0005770, GO:0005770, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005783, GO:0005792, GO:0005802, GO:0005802, GO:0005802, GO:0006457, GO:0006457, GO:0006457, GO:0006623, GO:0006623, GO:0006897, GO:0006897, GO:0006897, GO:0007032, GO:0007032, GO:0007033, GO:0007033, GO:0009660, GO:0009660, GO:0009793, GO:0009959, GO:0031072, GO:0042594, GO:0051301"
"DKUS022_white_c28990"	"DKUS022_white_c28990"	"AT2G39570,NA"	0.697900778261994	1	0.0145770304595249	0.214829949067903	"GO:0008152, GO:0016597"
"DKUS022_white_c29015"	"DKUS022_white_c29015"	"AT1G70940,NA"	0.499399895934245	0.443762743084754	0.00206327693740559	1	"GO:0005215, GO:0005886, GO:0005886, GO:0007389, GO:0009416, GO:0009606, GO:0009630, GO:0009672, GO:0009926, GO:0009926, GO:0009926, GO:0009986, GO:0010082, GO:0012506, GO:0016328, GO:0016328, GO:0048364, GO:0048766, GO:0048766, GO:0048766, GO:0048767, GO:0048767"
"DKUS022_white_c29018"	"DKUS022_white_c29018"	"ATMG00180,NA"	0.538377497110477	0.714180709895411	0.046236998877319	1	"GO:0005515, GO:0012505"
"DKUS022_white_c29019"	"DKUS022_white_c29019"	"AT3G51650,NA"	0.60692387017549	0.368601408701731	0.0202469051617886	0.449253896241307	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29050"	"DKUS022_white_c29050"	"AT4G33090,NA"	0.865241307045443	1	0.00324975988532688	0.0514179678024679	"GO:0004177, GO:0005829, GO:0005886, GO:0005886, GO:0009926"
"DKUS022_white_c29062"	"DKUS022_white_c29062"	"AT2G15760,NA"	0.233197541974582	0.536112188501384	0.00165678518203848	0.576709979483337	"GO:0005516, GO:0005886, GO:0008150"
"DKUS022_white_c29065"	"DKUS022_white_c29065"	"NA,NA"	0.354139248601927	0.209187955351459	0.47594406645977	0.0487803558780466	NA
"DKUS022_white_c29066"	"DKUS022_white_c29066"	"AT5G62050,NA"	0.749655208797661	0.2124904785465	0.0236483798343162	1	"GO:0005739, GO:0005739, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0006461, GO:0015450, GO:0045039, GO:0045039, GO:0045039"
"DKUS022_white_c29074"	"DKUS022_white_c29074"	"AT5G63650,NA"	0.146195722568071	0.12596906223266	0.0104101047589908	0.0592235589983578	"GO:0005634, GO:0006970, GO:0006970, GO:0006970, GO:0006970, GO:0009651, GO:0009651, GO:0016301, GO:0016301"
"DKUS022_white_c29075"	"DKUS022_white_c29075"	"AT1G50460,NA"	0.799518150813356	1	0.0208079263028877	1	"GO:0004396, GO:0004396, GO:0005524, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0006970, GO:0006970, GO:0009409, GO:0009409, GO:0009536, GO:0009651, GO:0009651"
"DKUS022_white_c29078"	"DKUS022_white_c29078"	"AT4G27680,NA"	0.833886980118524	0.464685289692885	0.000263247586569315	1	"GO:0000166, GO:0005524, GO:0016887, GO:0017111"
"DKUS022_white_c2910"	"DKUS022_white_c2910"	"NA,NA"	0.455011313401914	1	0.0405962913693356	0.4560057330005	NA
"DKUS022_white_c29101"	"DKUS022_white_c29101"	"AT1G17710,NA"	0.831576363235577	0.431515739648593	0.0137579570635498	1	"GO:0016311, GO:0016311, GO:0052731, GO:0052732"
"DKUS022_white_c29140"	"DKUS022_white_c29140"	"AT5G04510,NA"	0.838109039729094	0.346992328684076	0.0331142179329842	1	"GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0004676, GO:0004676, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005575, GO:0016301, GO:0016301, GO:0035091, GO:0045860, GO:0045860, GO:0045860, GO:0046777, GO:0046777, GO:0046777, GO:0046777, GO:0046777, GO:0046777, GO:0070300"
"DKUS022_white_c29148"	"DKUS022_white_c29148"	"NA,NA"	0.513585986186716	0.930817762041817	0.000114698505041511	0.909477623615699	NA
"DKUS022_white_c29151"	"DKUS022_white_c29151"	"AT2G18090,NA"	0.724080053893444	0.151673863607604	0.000612679872624892	0.950660708859951	"GO:0003677, GO:0006355, GO:0006355, GO:0008270"
"DKUS022_white_c29166"	"DKUS022_white_c29166"	"AT3G21670,NA"	0.394290420524077	1	0.0038276207793479	1	"GO:0005215, GO:0005215, GO:0006857, GO:0006857, GO:0016020, GO:0016020"
"DKUS022_white_c29175"	"DKUS022_white_c29175"	"AT4G21150,NA"	0.456200971299579	1	0.37052473931185	0.0450465467464273	"GO:0004579, GO:0004579, GO:0004579, GO:0005739, GO:0005774, GO:0005774, GO:0005774, GO:0005783, GO:0005789, GO:0005789, GO:0005789, GO:0005789, GO:0005886, GO:0009409, GO:0009409, GO:0009505, GO:0009506, GO:0016020"
"DKUS022_white_c29187"	"DKUS022_white_c29187"	"AT5G25220,NA"	0.760809902411728	1	0.0446434480129484	0.719629717294745	"GO:0003700, GO:0005515, GO:0005634, GO:0005829, GO:0009416, GO:0009722, GO:0071345"
"DKUS022_white_c29192"	"DKUS022_white_c29192"	"NA,NA"	0.865241307045443	0.0358604341333016	0.00397907173352359	0.0438187061338807	NA
"DKUS022_white_c29196"	"DKUS022_white_c29196"	"AT2G38610,NA"	0.865241307045443	0.0976168966968538	0.0293833266216194	0.131164186059598	"GO:0003676, GO:0003723, GO:0003723, GO:0005829, GO:0005829, GO:0008150"
"DKUS022_white_c29202"	"DKUS022_white_c29202"	"NA,NA"	0.822554452950416	0.651069023576546	0.000325100169695488	1	NA
"DKUS022_white_c29219"	"DKUS022_white_c29219"	"AT1G22230,NA"	0.865241307045443	0.739899993313959	0.0143737551587537	0.0630760338387277	"GO:0009507"
"DKUS022_white_c29220"	"DKUS022_white_c29220"	"AT1G80940,NA"	0.659043685585526	0.045246940240665	0.134110688017748	0.0379145803216956	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29223"	"DKUS022_white_c29223"	"AT2G07695,NA"	0.842362688997535	1	0.016178702375388	0.442531341815547	"GO:0004129, GO:0004129, GO:0004129, GO:0004129, GO:0005507, GO:0005507, GO:0009055, GO:0016020, GO:0016021, GO:0020037, GO:0022900, GO:0022900, GO:0022904, GO:0022904"
"DKUS022_white_c29241"	"DKUS022_white_c29241"	"AT5G50420,NA"	0.801748671815804	0.135911689912057	0.155433888698851	0.0362256109259444	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29267"	"DKUS022_white_c29267"	"AT1G14130,NA"	0.781654640894155	1	0.0153263450303462	1	"GO:0005634, GO:0008150, GO:0016491, GO:0016706"
"DKUS022_white_c29269"	"DKUS022_white_c29269"	"AT1G28230,NA"	0.768541311870307	0.235773456579161	0.00170120790751343	1	"GO:0005345, GO:0005345, GO:0005887, GO:0005887, GO:0006863, GO:0006863, GO:0010184, GO:0010184, GO:0015211"
"DKUS022_white_c29319"	"DKUS022_white_c29319"	"AT1G07920,NA"	0.239897098691717	0.591990102084287	0.000188133093491584	1	"GO:0003746, GO:0005516, GO:0005730, GO:0005730, GO:0005739, GO:0005774, GO:0005774, GO:0005774, GO:0005829, GO:0005886, GO:0005886, GO:0009506, GO:0009507, GO:0009507, GO:0016020, GO:0046686"
"DKUS022_white_c29342"	"DKUS022_white_c29342"	"AT5G13550,NA"	0.496285458946901	1	0.000540908332590549	1	"GO:0006810, GO:0008272, GO:0015116, GO:0016020, GO:0016021, GO:0055085, GO:0055085"
"DKUS022_white_c29344"	"DKUS022_white_c29344"	"AT1G36070,NA"	0.865241307045443	1	0.0153107229077767	0.390371493650333	"GO:0003674, GO:0005834, GO:0005834, GO:0005834, GO:0008150, GO:0080008, GO:0080008"
"DKUS022_white_c29351"	"DKUS022_white_c29351"	"AT4G32140,NA"	0.865241307045443	0.501918741508175	0.00278273291570539	1	"GO:0003674, GO:0008150"
"DKUS022_white_c29365"	"DKUS022_white_c29365"	"AT3G57300,NA"	0.648206158014411	0.780136308335548	0.0455769970457107	1	"GO:0003676, GO:0003676, GO:0003677, GO:0003677, GO:0003677, GO:0004386, GO:0004386, GO:0005524, GO:0005524, GO:0005524, GO:0006355, GO:0006355, GO:0016444, GO:0045739, GO:0045739, GO:0045739, GO:0045739"
"DKUS022_white_c29374"	"DKUS022_white_c29374"	"NA,NA"	0.678457216482444	1	0.0124758259505346	0.887384878518359	NA
"DKUS022_white_c29381"	"DKUS022_white_c29381"	"AT1G31920,NA"	0.786458883145157	1	0.021042041369171	1	"GO:0005575, GO:0008150"
"DKUS022_white_c29387"	"DKUS022_white_c29387"	"NA,NA"	0.741059373163772	0.0203374610337711	0.025423203625377	0.323177049833158	NA
"DKUS022_white_c29388"	"DKUS022_white_c29388"	"AT3G47550,NA"	0.863095006734786	0.534959305599229	0.000648398382948127	0.8313691818071	"GO:0005634, GO:0005737, GO:0008270, GO:0008270, GO:0008270, GO:0008270, GO:0008270"
"DKUS022_white_c29405"	"DKUS022_white_c29405"	"AT1G26150,NA"	0.828375171204332	0.069776473073788	0.00881372875809374	0.499858291441613	"GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006468, GO:0006468"
"DKUS022_white_c29407"	"DKUS022_white_c29407"	"AT4G37280,NA"	0.668729071920932	1	0.00774933084548612	0.886162337992637	"GO:0003682, GO:0006333, GO:0006333"
"DKUS022_white_c29409"	"DKUS022_white_c29409"	"NA,NA"	0.544522031379742	0.437749788887582	0.0483157470726492	0.663056956075052	NA
"DKUS022_white_c29417"	"DKUS022_white_c29417"	"AT4G08980,NA"	0.430301522123053	0.645960513287794	0.0335255772334723	0.207572993757537	"GO:0004842, GO:0005515, GO:0005575, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0009737, GO:0010608, GO:0010629"
"DKUS022_white_c29431"	"DKUS022_white_c29431"	"AT1G26690,NA"	0.151678563290035	1	0.00880861421060198	1	"GO:0006810, GO:0006886, GO:0006886, GO:0008320, GO:0012505, GO:0016020, GO:0016021"
"DKUS022_white_c29436"	"DKUS022_white_c29436"	"AT3G10160,NA"	0.744777744579012	1	0.0171689564015391	1	"GO:0004326, GO:0004326, GO:0005759, GO:0005759, GO:0005759, GO:0006730, GO:0006730"
"DKUS022_white_c29451"	"DKUS022_white_c29451"	"AT5G36110,NA"	0.705924219081944	0.155750659511976	0.0465306792251197	0.0875832137154741	"GO:0004497, GO:0005506, GO:0009055, GO:0012505, GO:0019825, GO:0020037, GO:0055114"
"DKUS022_white_c29462"	"DKUS022_white_c29462"	"AT1G44170,NA"	0.845225399452923	0.467569246529691	0.0344413502629842	1	"GO:0004028, GO:0004028, GO:0004029, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005783, GO:0009269, GO:0009269, GO:0009506, GO:0009536, GO:0009651, GO:0009651, GO:0009737, GO:0016020, GO:0016020, GO:0016020"
"DKUS022_white_c29468"	"DKUS022_white_c29468"	"NA,NA"	0.180566810870809	0.0878393600746964	0.520561088565474	0.0463025563876376	NA
"DKUS022_white_c29481"	"DKUS022_white_c29481"	"AT1G48630,NA"	0.285126923661697	0.951822101447203	0.317102667586116	0.0413810898485592	"GO:0000166, GO:0005634, GO:0005829, GO:0005829, GO:0006417, GO:0006417, GO:0006417, GO:0009845, GO:0022626, GO:0022626, GO:0022626, GO:0022626, GO:0042254, GO:0048364, GO:0048367, GO:0071215"
"DKUS022_white_c29487"	"DKUS022_white_c29487"	"AT1G67960,NA"	0.830151268037592	1	0.0230270262561939	1	"GO:0005788, GO:0005788, GO:0005788, GO:0009790, GO:0010183, GO:0035437"
"DKUS022_white_c29507"	"DKUS022_white_c29507"	"NA,NA"	0.658567688427149	1	0.0380563549110493	1	NA
"DKUS022_white_c29526"	"DKUS022_white_c29526"	"AT4G32620,NA"	0.865241307045443	1	0.00144024526026841	0.524739197100848	"GO:0003676, GO:0003676, GO:0008150"
"DKUS022_white_c29574"	"DKUS022_white_c29574"	"AT3G08910,NA"	0.378502883296183	1	0.000600827033021051	1	"GO:0005575, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0031072, GO:0051082"
"DKUS022_white_c29606"	"DKUS022_white_c29606"	"NA,NA"	0.865241307045443	0.734043753308599	0.0058218455618241	0.725969253135422	NA
"DKUS022_white_c29614"	"DKUS022_white_c29614"	"NA,NA"	0.794676521362223	0.540540274391918	0.15441068600423	0.0426545165416881	NA
"DKUS022_white_c29617"	"DKUS022_white_c29617"	"AT4G00330,NA"	0.40434380409606	0.133816657806401	0.0259637685317385	0.505640811669861	"GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005524, GO:0009555, GO:0016301"
"DKUS022_white_c29618"	"DKUS022_white_c29618"	"AT5G59500,NA"	0.43408255680334	1	0.0116498714210012	0.797715684447015	"GO:0004671, GO:0006481, GO:0006481, GO:0006481, GO:0016021"
"DKUS022_white_c29629"	"DKUS022_white_c29629"	"AT5G48490,NA"	0.845661635284733	0.113924483238633	0.0185379381514562	0.178745789374189	"GO:0006869, GO:0008289, GO:0012505"
"DKUS022_white_c29639"	"DKUS022_white_c29639"	"NA,NA"	0.558590730297377	1	0.0264192791510227	1	NA
"DKUS022_white_c29649"	"DKUS022_white_c29649"	"NA,NA"	0.713197001207566	0.0475173116618477	0.422905610606717	0.286599153597758	NA
"DKUS022_white_c29680"	"DKUS022_white_c29680"	"NA,NA"	0.200475797999401	1	0.0151142343791989	0.502937006131307	NA
"DKUS022_white_c29683"	"DKUS022_white_c29683"	"AT3G50910,NA"	0.318537740796849	0.759606677257032	0.00811532214957623	0.0332469057377586	"GO:0003674, GO:0008150"
"DKUS022_white_c29689"	"DKUS022_white_c29689"	"AT1G80210,NA"	0.830151268037592	0.0809476635315549	0.000737305121637693	0.300813389944046	"GO:0003674, GO:0005634, GO:0006281, GO:0006281, GO:0006281, GO:0006310"
"DKUS022_white_c29699"	"DKUS022_white_c29699"	"AT5G63120,NA"	0.595454671772759	1	0.0398354645260314	0.21480416610673	"GO:0003676, GO:0003676, GO:0004386, GO:0004386, GO:0005524, GO:0005524, GO:0008026, GO:0008026, GO:0008026"
"DKUS022_white_c29704"	"DKUS022_white_c29704"	"AT1G04680,NA"	0.334780726182149	0.390250055030123	0.0162386785843558	1	"GO:0008150, GO:0016020, GO:0016829, GO:0030570"
"DKUS022_white_c29714"	"DKUS022_white_c29714"	"NA,NA"	0.327483828729488	0.0431111620518689	0.0944958620437209	0.143976861139996	NA
"DKUS022_white_c29717"	"DKUS022_white_c29717"	"AT4G32480,NA"	0.812062573499506	0.35321493497504	0.0498916354795298	0.448493087012267	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29727"	"DKUS022_white_c29727"	"NA,NA"	0.756838965553918	1	0.025592760715504	0.122172310638722	NA
"DKUS022_white_c2973"	"DKUS022_white_c2973"	"AT3G09980,NA"	0.758238277121976	0.540152655271816	0.0042038316854489	0.692111948667379	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29739"	"DKUS022_white_c29739"	"AT4G27440,NA"	0.780877369808557	0.51620810262953	0.01237510752809	1	"GO:0009507, GO:0009507, GO:0009507, GO:0009507, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009723, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0015995, GO:0015995, GO:0016020, GO:0016020, GO:0016491, GO:0016630, GO:0016630"
"DKUS022_white_c29742"	"DKUS022_white_c29742"	"AT5G35460,NA"	0.500352733243404	1	0.0166338679895585	1	"GO:0003674, GO:0008150"
"DKUS022_white_c29743"	"DKUS022_white_c29743"	"AT2G36610,NA"	0.865241307045443	1	0.00589524726693564	1	"GO:0003677, GO:0003700, GO:0005634, GO:0005634, GO:0006355, GO:0006355, GO:0006355, GO:0006355, GO:0006355, GO:0006355"
"DKUS022_white_c29778"	"DKUS022_white_c29778"	"AT1G61050,NA"	0.590343068821202	0.587712017141367	0.00608363103740184	1	"GO:0005795, GO:0005795, GO:0005795, GO:0008150, GO:0016740, GO:0016757"
"DKUS022_white_c29779"	"DKUS022_white_c29779"	"AT2G03140,NA"	0.678120891112035	0.939342654773341	0.00506977718267821	0.830879750027922	"GO:0005634, GO:0006508"
"DKUS022_white_c29789"	"DKUS022_white_c29789"	"AT1G72040,NA"	0.619351781867211	0.360057765130797	0.466942000591726	0.0465130619581713	"GO:0005524, GO:0005524, GO:0005634, GO:0006139, GO:0006139, GO:0006139, GO:0006139, GO:0016773, GO:0016773"
"DKUS022_white_c2979"	"DKUS022_white_c2979"	"NA,NA"	0.667387701623651	0.732755287429335	0.00490997230583816	0.0880399167876263	NA
"DKUS022_white_c29791"	"DKUS022_white_c29791"	"AT1G54150,NA"	0.721863003039488	1	0.0168802228658275	1	"GO:0008270, GO:0012505"
"DKUS022_white_c29804"	"DKUS022_white_c29804"	"AT3G49190,NA"	0.459902006148757	1	0.000735512243011935	0.935964308803811	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c29817"	"DKUS022_white_c29817"	"AT2G16370,NA"	0.844681754364798	0.697519952683638	0.0492620812635552	0.969818002738433	"GO:0004146, GO:0004799, GO:0005829, GO:0009257, GO:0009257"
"DKUS022_white_c29820"	"DKUS022_white_c29820"	"AT2G31710,NA"	0.65052396376897	0.284354872629893	0.0380194191111345	0.528669718637256	"GO:0003674, GO:0008150, GO:0012505"
"DKUS022_white_c29826"	"DKUS022_white_c29826"	"AT3G09770,NA"	0.854659614896916	0.820122840509843	0.114751908833223	0.0498710886720019	"GO:0005886, GO:0005886, GO:0006499, GO:0006499, GO:0006499, GO:0008270, GO:0008270, GO:0080144"
"DKUS022_white_c29843"	"DKUS022_white_c29843"	"AT5G67320,NA"	0.586541735736238	0.340301696453214	0.00113033263908193	0.692538403614914	"GO:0005634, GO:0005834, GO:0005834, GO:0005834, GO:0009409, GO:0009409, GO:0016575, GO:0016575, GO:0016575, GO:0016575, GO:0080008"
"DKUS022_white_c29858"	"DKUS022_white_c29858"	"AT5G38360,NA"	0.865241307045443	0.281468074656203	0.0184102973868722	0.342371834566027	"GO:0003824, GO:0008150"
"DKUS022_white_c29860"	"DKUS022_white_c29860"	"AT3G63460,NA"	0.269420517478334	0.438805541745511	0.000761112381191458	1	"GO:0003674, GO:0003674, GO:0005829, GO:0009506, GO:0016020, GO:0016020, GO:0080008"
"DKUS022_white_c29863"	"DKUS022_white_c29863"	"NA,NA"	0.83035253994615	0.0823401433699427	0.00292198909379653	1	NA
"DKUS022_white_c29876"	"DKUS022_white_c29876"	"AT1G13300,NA"	0.466386481446897	0.519761164547611	0.00776329167436059	1	"GO:0003677, GO:0003700, GO:0006355, GO:0006355, GO:0016036, GO:0016036, GO:0080022"
"DKUS022_white_c29909"	"DKUS022_white_c29909"	"AT5G02310,NA"	0.837890112107994	1	0.0409341428912879	0.651490847962896	"GO:0004842, GO:0006511, GO:0006511, GO:0006511, GO:0009737, GO:0010029, GO:0050994"
"DKUS022_white_c29916"	"DKUS022_white_c29916"	"AT2G19480,NA"	0.642217061525151	0.917068189369956	0.004541233981288	0.818521071914221	"GO:0003677, GO:0005488, GO:0005634, GO:0005634, GO:0005737, GO:0005829, GO:0005829, GO:0005886, GO:0005886, GO:0006281, GO:0006281, GO:0006281, GO:0006334, GO:0006334, GO:0006334, GO:0009294, GO:0046686"
"DKUS022_white_c29931"	"DKUS022_white_c29931"	"AT5G08790,NA"	0.830151268037592	1	0.0272989118001672	1	"GO:0005634, GO:0007275, GO:0008361, GO:0009416, GO:0009611, GO:0009611, GO:0009620, GO:0009744, GO:0009751, GO:0009753, GO:0043424"
"DKUS022_white_c29950"	"DKUS022_white_c29950"	"NA,NA"	0.272470569798516	0.256873750941213	0.00514895585129992	1	NA
"DKUS022_white_c29970"	"DKUS022_white_c29970"	"NA,NA"	0.4769533763332	1	0.0119522392027943	1	NA
"DKUS022_white_c29971"	"DKUS022_white_c29971"	"AT4G08500,NA"	0.543300068720074	0.189218824725201	0.224624057433989	0.0264093459993806	"GO:0000165, GO:0000165, GO:0000186, GO:0000186, GO:0000186, GO:0000186, GO:0000186, GO:0000186, GO:0003677, GO:0004674, GO:0004674, GO:0004709, GO:0004709, GO:0004709, GO:0004709, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005634, GO:0006970, GO:0006970, GO:0006970, GO:0006970, GO:0009409, GO:0009409, GO:0009611, GO:0009651, GO:0009651, GO:0016301, GO:0019900, GO:0046686, GO:0046777, GO:0046777, GO:0046777"
"DKUS022_white_c30007"	"DKUS022_white_c30007"	"AT3G53210,NA"	0.218230155201159	0.142906993724823	0.0216341897115293	0.750535405723507	"GO:0016020, GO:0016020"
"DKUS022_white_c30008"	"DKUS022_white_c30008"	"NA,NA"	0.504933755089158	1	0.00535540463517859	1	NA
"DKUS022_white_c30015"	"DKUS022_white_c30015"	"AT1G64110,NA"	0.751447760649049	1	0.0140889045413552	1	"GO:0000166, GO:0000166, GO:0000166, GO:0005524, GO:0005524, GO:0005524, GO:0016887, GO:0017111, GO:0017111, GO:0017111, GO:0048235, GO:0048235"
"DKUS022_white_c30017"	"DKUS022_white_c30017"	"AT5G54860,NA"	0.761118054979817	0.121335014978314	0.00567033928570939	1	"GO:0005215, GO:0006810, GO:0016020"
"DKUS022_white_c3002"	"DKUS022_white_c3002"	"AT5G42765,NA"	0.0288172387959568	1	0.336601532848424	1	"GO:0008150, GO:0009507, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009579"
"DKUS022_white_c30022"	"DKUS022_white_c30022"	"AT5G06610,NA"	0.764961906503551	1	0.0213192265242756	1	"GO:0003674, GO:0005575, GO:0008150"
